MatchID,StatName,StatValue
g_1_Cxsa24ak,Away: Posiadanie piłki,45%
g_1_Cxsa24ak,Home: Sytuacje bramkowe,9
g_1_Cxsa24ak,Away: Sytuacje bramkowe,19
g_1_Cxsa24ak,Home: Strzały na bramkę,4
g_1_Cxsa24ak,Away: Strzały na bramkę,11
g_1_Cxsa24ak,Home: Strzały niecelne,3
g_1_Cxsa24ak,Away: Strzały niecelne,5
g_1_Cxsa24ak,Home: Strzały zablokowane,2
g_1_Cxsa24ak,Away: Strzały zablokowane,3
g_1_Cxsa24ak,Home: Rzuty wolne,19
g_1_Cxsa24ak,Away: Rzuty wolne,27
g_1_Cxsa24ak,Home: Rzuty rożne,4
g_1_Cxsa24ak,Away: Rzuty rożne,3
g_1_Cxsa24ak,Home: Spalone,3
g_1_Cxsa24ak,Away: Spalone,1
g_1_Cxsa24ak,Home: Interwencje bramkarzy,8
g_1_Cxsa24ak,Away: Interwencje bramkarzy,1
g_1_Cxsa24ak,Home: Faule,24
g_1_Cxsa24ak,Away: Faule,17
g_1_Cxsa24ak,Home: Żółte kartki,3
g_1_Cxsa24ak,Away: Żółte kartki,2
g_1_Cxsa24ak,Home: Podania celne,369
g_1_Cxsa24ak,Away: Podania celne,256
g_1_Cxsa24ak,Home: Bloki,17
g_1_Cxsa24ak,Away: Bloki,19
g_1_Cxsa24ak,Home: Ataki,125
g_1_Cxsa24ak,Away: Ataki,108
g_1_02we3ppq,MatchDate,06.02.2021 15:00
g_1_02we3ppq,HomeTeam,Sassuolo
g_1_02we3ppq,AwayTeam,Spezia
g_1_02we3ppq,Goals,"1
-
2"
g_1_02we3ppq,Home: Posiadanie piłki,56%
g_1_02we3ppq,Away: Posiadanie piłki,44%
g_1_02we3ppq,Home: Sytuacje bramkowe,8
g_1_02we3ppq,Away: Sytuacje bramkowe,13
g_1_02we3ppq,Home: Strzały na bramkę,4
g_1_02we3ppq,Away: Strzały na bramkę,7
g_1_02we3ppq,Home: Strzały niecelne,3
g_1_02we3ppq,Away: Strzały niecelne,3
g_1_02we3ppq,Home: Strzały zablokowane,1
g_1_02we3ppq,Away: Strzały zablokowane,3
g_1_02we3ppq,Home: Rzuty wolne,18
g_1_02we3ppq,Away: Rzuty wolne,24
g_1_02we3ppq,Home: Rzuty rożne,5
g_1_02we3ppq,Away: Rzuty rożne,5
g_1_02we3ppq,Home: Spalone,4
g_1_02we3ppq,Away: Spalone,3
g_1_02we3ppq,Home: Interwencje bramkarzy,5
g_1_02we3ppq,Away: Interwencje bramkarzy,3
g_1_02we3ppq,Home: Faule,20
g_1_02we3ppq,Away: Faule,15
g_1_02we3ppq,Home: Żółte kartki,2
g_1_02we3ppq,Away: Żółte kartki,3
g_1_02we3ppq,Home: Podania celne,293
g_1_02we3ppq,Away: Podania celne,247
g_1_02we3ppq,Home: Bloki,15
g_1_02we3ppq,Away: Bloki,18
g_1_02we3ppq,Home: Ataki,80
g_1_02we3ppq,Away: Ataki,105
g_1_Qu9BB8x3,MatchDate,05.02.2021 20:45
g_1_Qu9BB8x3,HomeTeam,Fiorentina
g_1_Qu9BB8x3,AwayTeam,Inter
g_1_Qu9BB8x3,Goals,"0
-
2"
g_1_Qu9BB8x3,Home: Posiadanie piłki,46%
g_1_Qu9BB8x3,Away: Posiadanie piłki,54%
g_1_Qu9BB8x3,Home: Sytuacje bramkowe,15
g_1_Qu9BB8x3,Away: Sytuacje bramkowe,14
g_1_Qu9BB8x3,Home: Strzały na bramkę,3
g_1_Qu9BB8x3,Away: Strzały na bramkę,7
g_1_Qu9BB8x3,Home: Strzały niecelne,8
g_1_Qu9BB8x3,Away: Strzały niecelne,4
g_1_Qu9BB8x3,Home: Strzały zablokowane,4
g_1_Qu9BB8x3,Away: Strzały zablokowane,3
g_1_Qu9BB8x3,Home: Rzuty wolne,11
g_1_Qu9BB8x3,Away: Rzuty wolne,9
g_1_Qu9BB8x3,Home: Rzuty rożne,7
g_1_Qu9BB8x3,Away: Rzuty rożne,7
g_1_Qu9BB8x3,Home: Spalone,0
g_1_Qu9BB8x3,Away: Spalone,1
g_1_Qu9BB8x3,Home: Interwencje bramkarzy,5
g_1_Qu9BB8x3,Away: Interwencje bramkarzy,3
g_1_Qu9BB8x3,Home: Faule,9
g_1_Qu9BB8x3,Away: Faule,10
g_1_Qu9BB8x3,Home: Żółte kartki,3
g_1_Qu9BB8x3,Away: Żółte kartki,1
g_1_Qu9BB8x3,Home: Podania celne,396
g_1_Qu9BB8x3,Away: Podania celne,503
g_1_Qu9BB8x3,Home: Bloki,8
g_1_Qu9BB8x3,Away: Bloki,13
g_1_Qu9BB8x3,Home: Ataki,108
g_1_Qu9BB8x3,Away: Ataki,84
g_1_hMoPkRFq,MatchDate,31.01.2021 20:45
g_1_hMoPkRFq,HomeTeam,AS Roma
g_1_hMoPkRFq,AwayTeam,Verona
g_1_hMoPkRFq,Goals,"3
-
1"
g_1_hMoPkRFq,Home: Posiadanie piłki,52%
g_1_hMoPkRFq,Away: Posiadanie piłki,48%
g_1_hMoPkRFq,Home: Sytuacje bramkowe,15
g_1_hMoPkRFq,Away: Sytuacje bramkowe,6
g_1_hMoPkRFq,Home: Strzały na bramkę,6
g_1_hMoPkRFq,Away: Strzały na bramkę,2
g_1_hMoPkRFq,Home: Strzały niecelne,6
g_1_hMoPkRFq,Away: Strzały niecelne,1
g_1_hMoPkRFq,Home: Strzały zablokowane,3
g_1_hMoPkRFq,Away: Strzały zablokowane,3
g_1_hMoPkRFq,Home: Rzuty wolne,17
g_1_hMoPkRFq,Away: Rzuty wolne,17
g_1_hMoPkRFq,Home: Rzuty rożne,4
g_1_hMoPkRFq,Away: Rzuty rożne,5
g_1_hMoPkRFq,Home: Spalone,2
g_1_hMoPkRFq,Away: Spalone,6
g_1_hMoPkRFq,Home: Interwencje bramkarzy,1
g_1_hMoPkRFq,Away: Interwencje bramkarzy,3
g_1_hMoPkRFq,Home: Faule,15
g_1_hMoPkRFq,Away: Faule,11
g_1_hMoPkRFq,Home: Żółte kartki,2
g_1_hMoPkRFq,Away: Żółte kartki,1
g_1_hMoPkRFq,Home: Podania celne,361
g_1_hMoPkRFq,Away: Podania celne,388
g_1_hMoPkRFq,Home: Bloki,14
g_1_hMoPkRFq,Away: Bloki,17
g_1_hMoPkRFq,Home: Ataki,93
g_1_hMoPkRFq,Away: Ataki,142
g_1_rmdkdTxG,MatchDate,31.01.2021 18:00
g_1_rmdkdTxG,HomeTeam,Napoli
g_1_rmdkdTxG,AwayTeam,Parma
g_1_rmdkdTxG,Goals,"2
-
0"
g_1_rmdkdTxG,Home: Posiadanie piłki,45%
g_1_rmdkdTxG,Away: Posiadanie piłki,55%
g_1_rmdkdTxG,Home: Sytuacje bramkowe,10
g_1_rmdkdTxG,Away: Sytuacje bramkowe,4
g_1_rmdkdTxG,Home: Strzały na bramkę,6
g_1_rmdkdTxG,Away: Strzały na bramkę,1
g_1_rmdkdTxG,Home: Strzały niecelne,2
g_1_rmdkdTxG,Away: Strzały niecelne,2
g_1_rmdkdTxG,Home: Strzały zablokowane,2
g_1_rmdkdTxG,Away: Strzały zablokowane,1
g_1_rmdkdTxG,Home: Rzuty wolne,19
g_1_rmdkdTxG,Away: Rzuty wolne,15
g_1_rmdkdTxG,Home: Rzuty rożne,7
g_1_rmdkdTxG,Away: Rzuty rożne,6
g_1_rmdkdTxG,Home: Spalone,0
g_1_rmdkdTxG,Away: Spalone,3
g_1_rmdkdTxG,Home: Interwencje bramkarzy,1
g_1_rmdkdTxG,Away: Interwencje bramkarzy,4
g_1_rmdkdTxG,Home: Faule,15
g_1_rmdkdTxG,Away: Faule,17
g_1_rmdkdTxG,Home: Żółte kartki,2
g_1_rmdkdTxG,Away: Żółte kartki,4
g_1_rmdkdTxG,Home: Podania celne,379
g_1_rmdkdTxG,Away: Podania celne,431
g_1_rmdkdTxG,Home: Bloki,14
g_1_rmdkdTxG,Away: Bloki,9
g_1_rmdkdTxG,Home: Ataki,90
g_1_rmdkdTxG,Away: Ataki,122
g_1_MX7tbk83,MatchDate,31.01.2021 15:00
g_1_MX7tbk83,HomeTeam,Atalanta
g_1_MX7tbk83,AwayTeam,Lazio
g_1_MX7tbk83,Goals,"1
-
3"
g_1_MX7tbk83,Home: Posiadanie piłki,54%
g_1_MX7tbk83,Away: Posiadanie piłki,46%
g_1_MX7tbk83,Home: Sytuacje bramkowe,8
g_1_MX7tbk83,Away: Sytuacje bramkowe,15
g_1_MX7tbk83,Home: Strzały na bramkę,4
g_1_MX7tbk83,Away: Strzały na bramkę,7
g_1_MX7tbk83,Home: Strzały niecelne,3
g_1_MX7tbk83,Away: Strzały niecelne,3
g_1_MX7tbk83,Home: Strzały zablokowane,1
g_1_MX7tbk83,Away: Strzały zablokowane,5
g_1_MX7tbk83,Home: Rzuty wolne,22
g_1_MX7tbk83,Away: Rzuty wolne,13
g_1_MX7tbk83,Home: Rzuty rożne,2
g_1_MX7tbk83,Away: Rzuty rożne,2
g_1_MX7tbk83,Home: Spalone,1
g_1_MX7tbk83,Away: Spalone,3
g_1_MX7tbk83,Home: Interwencje bramkarzy,4
g_1_MX7tbk83,Away: Interwencje bramkarzy,3
g_1_MX7tbk83,Home: Faule,12
g_1_MX7tbk83,Away: Faule,20
g_1_MX7tbk83,Home: Żółte kartki,0
g_1_MX7tbk83,Away: Żółte kartki,2
g_1_MX7tbk83,Home: Podania celne,429
g_1_MX7tbk83,Away: Podania celne,299
g_1_MX7tbk83,Home: Bloki,20
g_1_MX7tbk83,Away: Bloki,23
g_1_MX7tbk83,Home: Ataki,138
g_1_MX7tbk83,Away: Ataki,73
g_1_dj0gemhM,MatchDate,31.01.2021 15:00
g_1_dj0gemhM,HomeTeam,Cagliari
g_1_dj0gemhM,AwayTeam,Sassuolo
g_1_dj0gemhM,Goals,"1
-
1"
g_1_dj0gemhM,Home: Posiadanie piłki,29%
g_1_dj0gemhM,Away: Posiadanie piłki,71%
g_1_dj0gemhM,Home: Sytuacje bramkowe,9
g_1_dj0gemhM,Away: Sytuacje bramkowe,14
g_1_dj0gemhM,Home: Strzały na bramkę,6
g_1_dj0gemhM,Away: Strzały na bramkę,5
g_1_dj0gemhM,Home: Strzały niecelne,1
g_1_dj0gemhM,Away: Strzały niecelne,5
g_1_dj0gemhM,Home: Strzały zablokowane,2
g_1_dj0gemhM,Away: Strzały zablokowane,4
g_1_dj0gemhM,Home: Rzuty wolne,13
g_1_dj0gemhM,Away: Rzuty wolne,14
g_1_dj0gemhM,Home: Rzuty rożne,3
g_1_dj0gemhM,Away: Rzuty rożne,14
g_1_dj0gemhM,Home: Spalone,5
g_1_dj0gemhM,Away: Spalone,2
g_1_dj0gemhM,Home: Interwencje bramkarzy,4
g_1_dj0gemhM,Away: Interwencje bramkarzy,5
g_1_dj0gemhM,Home: Faule,10
g_1_dj0gemhM,Away: Faule,11
g_1_dj0gemhM,Home: Żółte kartki,2
g_1_dj0gemhM,Away: Żółte kartki,3
g_1_dj0gemhM,Home: Podania celne,193
g_1_dj0gemhM,Away: Podania celne,523
g_1_dj0gemhM,Home: Bloki,21
g_1_dj0gemhM,Away: Bloki,11
g_1_dj0gemhM,Home: Ataki,54
g_1_dj0gemhM,Away: Ataki,89
g_1_E74YaBwi,MatchDate,31.01.2021 15:00
g_1_E74YaBwi,HomeTeam,Crotone
g_1_E74YaBwi,AwayTeam,Genoa
g_1_E74YaBwi,Goals,"0
-
3"
g_1_jDacf77S,MatchDate,31.01.2021 12:30
g_1_jDacf77S,HomeTeam,Spezia
g_1_jDacf77S,AwayTeam,Udinese
g_1_jDacf77S,Goals,"0
-
1"
g_1_jDacf77S,Home: Posiadanie piłki,61%
g_1_jDacf77S,Away: Posiadanie piłki,39%
g_1_jDacf77S,Home: Sytuacje bramkowe,9
g_1_jDacf77S,Away: Sytuacje bramkowe,6
g_1_jDacf77S,Home: Strzały na bramkę,5
g_1_jDacf77S,Away: Strzały na bramkę,4
g_1_jDacf77S,Home: Strzały niecelne,2
g_1_jDacf77S,Away: Strzały niecelne,1
g_1_jDacf77S,Home: Strzały zablokowane,2
g_1_jDacf77S,Away: Strzały zablokowane,1
g_1_jDacf77S,Home: Rzuty wolne,22
g_1_jDacf77S,Away: Rzuty wolne,18
g_1_jDacf77S,Home: Rzuty rożne,2
g_1_jDacf77S,Away: Rzuty rożne,2
g_1_jDacf77S,Home: Spalone,1
g_1_jDacf77S,Away: Spalone,4
g_1_jDacf77S,Home: Interwencje bramkarzy,3
g_1_jDacf77S,Away: Interwencje bramkarzy,5
g_1_jDacf77S,Home: Faule,18
g_1_jDacf77S,Away: Faule,19
g_1_jDacf77S,Home: Czerwone kartki,1
g_1_jDacf77S,Away: Czerwone kartki,1
g_1_jDacf77S,Home: Żółte kartki,6
g_1_jDacf77S,Away: Żółte kartki,4
g_1_jDacf77S,Home: Podania celne,477
g_1_jDacf77S,Away: Podania celne,246
g_1_jDacf77S,Home: Bloki,13
g_1_jDacf77S,Away: Bloki,9
g_1_jDacf77S,Home: Ataki,121
g_1_jDacf77S,Away: Ataki,68
g_1_bazlhaKp,MatchDate,30.01.2021 20:45
g_1_bazlhaKp,HomeTeam,Inter
g_1_bazlhaKp,AwayTeam,Benevento
g_1_bazlhaKp,Goals,"4
-
0"
g_1_bazlhaKp,Home: Posiadanie piłki,64%
g_1_bazlhaKp,Away: Posiadanie piłki,36%
g_1_bazlhaKp,Home: Sytuacje bramkowe,13
g_1_bazlhaKp,Away: Sytuacje bramkowe,0
g_1_bazlhaKp,Home: Strzały na bramkę,8
g_1_bazlhaKp,Away: Strzały na bramkę,0
g_1_bazlhaKp,Home: Strzały niecelne,5
g_1_bazlhaKp,Away: Strzały niecelne,0
g_1_bazlhaKp,Home: Strzały zablokowane,0
g_1_bazlhaKp,Away: Strzały zablokowane,0
g_1_bazlhaKp,Home: Rzuty wolne,15
g_1_bazlhaKp,Away: Rzuty wolne,13
g_1_bazlhaKp,Home: Rzuty rożne,7
g_1_bazlhaKp,Away: Rzuty rożne,3
g_1_bazlhaKp,Home: Spalone,3
g_1_bazlhaKp,Away: Spalone,1
g_1_bazlhaKp,Home: Interwencje bramkarzy,0
g_1_bazlhaKp,Away: Interwencje bramkarzy,4
g_1_bazlhaKp,Home: Faule,9
g_1_bazlhaKp,Away: Faule,14
g_1_bazlhaKp,Home: Żółte kartki,0
g_1_bazlhaKp,Away: Żółte kartki,2
g_1_bazlhaKp,Home: Podania celne,568
g_1_bazlhaKp,Away: Podania celne,328
g_1_bazlhaKp,Home: Bloki,19
g_1_bazlhaKp,Away: Bloki,9
g_1_bazlhaKp,Home: Ataki,110
g_1_bazlhaKp,Away: Ataki,59
g_1_hb3xaVhc,MatchDate,30.01.2021 18:00
g_1_hb3xaVhc,HomeTeam,Sampdoria
g_1_hb3xaVhc,AwayTeam,Juventus
g_1_hb3xaVhc,Goals,"0
-
2"
g_1_hb3xaVhc,Home: Posiadanie piłki,41%
g_1_hb3xaVhc,Away: Posiadanie piłki,59%
g_1_hb3xaVhc,Home: Sytuacje bramkowe,6
g_1_hb3xaVhc,Away: Sytuacje bramkowe,10
g_1_hb3xaVhc,Home: Strzały na bramkę,2
g_1_hb3xaVhc,Away: Strzały na bramkę,4
g_1_hb3xaVhc,Home: Strzały niecelne,2
g_1_hb3xaVhc,Away: Strzały niecelne,3
g_1_hb3xaVhc,Home: Strzały zablokowane,2
g_1_hb3xaVhc,Away: Strzały zablokowane,3
g_1_hb3xaVhc,Home: Rzuty wolne,12
g_1_hb3xaVhc,Away: Rzuty wolne,15
g_1_hb3xaVhc,Home: Rzuty rożne,5
g_1_hb3xaVhc,Away: Rzuty rożne,7
g_1_hb3xaVhc,Home: Spalone,2
g_1_hb3xaVhc,Away: Spalone,4
g_1_hb3xaVhc,Home: Interwencje bramkarzy,2
g_1_hb3xaVhc,Away: Interwencje bramkarzy,2
g_1_hb3xaVhc,Home: Faule,11
g_1_hb3xaVhc,Away: Faule,10
g_1_hb3xaVhc,Home: Żółte kartki,4
g_1_hb3xaVhc,Away: Żółte kartki,2
g_1_hb3xaVhc,Home: Podania celne,330
g_1_hb3xaVhc,Away: Podania celne,611
g_1_hb3xaVhc,Home: Bloki,19
g_1_hb3xaVhc,Away: Bloki,15
g_1_hb3xaVhc,Home: Ataki,92
g_1_hb3xaVhc,Away: Ataki,126
g_1_0O6pc9N9,MatchDate,30.01.2021 15:00
g_1_0O6pc9N9,HomeTeam,Bologna
g_1_0O6pc9N9,AwayTeam,AC Milan
g_1_0O6pc9N9,Goals,"1
-
2"
g_1_0O6pc9N9,Home: Posiadanie piłki,47%
g_1_0O6pc9N9,Away: Posiadanie piłki,53%
g_1_0O6pc9N9,Home: Sytuacje bramkowe,10
g_1_0O6pc9N9,Away: Sytuacje bramkowe,17
g_1_0O6pc9N9,Home: Strzały na bramkę,5
g_1_0O6pc9N9,Away: Strzały na bramkę,13
g_1_0O6pc9N9,Home: Strzały niecelne,3
g_1_0O6pc9N9,Away: Strzały niecelne,2
g_1_0O6pc9N9,Home: Strzały zablokowane,2
g_1_0O6pc9N9,Away: Strzały zablokowane,2
g_1_0O6pc9N9,Home: Rzuty wolne,17
g_1_0O6pc9N9,Away: Rzuty wolne,12
g_1_0O6pc9N9,Home: Rzuty rożne,6
g_1_0O6pc9N9,Away: Rzuty rożne,4
g_1_0O6pc9N9,Home: Spalone,2
g_1_0O6pc9N9,Away: Spalone,4
g_1_0O6pc9N9,Home: Interwencje bramkarzy,11
g_1_0O6pc9N9,Away: Interwencje bramkarzy,4
g_1_0O6pc9N9,Home: Faule,13
g_1_0O6pc9N9,Away: Faule,12
g_1_0O6pc9N9,Home: Żółte kartki,2
g_1_0O6pc9N9,Away: Żółte kartki,1
g_1_0O6pc9N9,Home: Podania celne,338
g_1_0O6pc9N9,Away: Podania celne,381
g_1_0O6pc9N9,Home: Bloki,15
g_1_0O6pc9N9,Away: Bloki,20
g_1_0O6pc9N9,Home: Ataki,105
g_1_0O6pc9N9,Away: Ataki,93
g_1_AZwhiJZj,MatchDate,29.01.2021 20:45
g_1_AZwhiJZj,HomeTeam,Torino
g_1_AZwhiJZj,AwayTeam,Fiorentina
g_1_AZwhiJZj,Goals,"1
-
1"
g_1_AZwhiJZj,Home: Posiadanie piłki,49%
g_1_AZwhiJZj,Away: Posiadanie piłki,51%
g_1_AZwhiJZj,Home: Sytuacje bramkowe,15
g_1_AZwhiJZj,Away: Sytuacje bramkowe,9
g_1_AZwhiJZj,Home: Strzały na bramkę,6
g_1_AZwhiJZj,Away: Strzały na bramkę,3
g_1_AZwhiJZj,Home: Strzały niecelne,7
g_1_AZwhiJZj,Away: Strzały niecelne,4
g_1_AZwhiJZj,Home: Strzały zablokowane,2
g_1_AZwhiJZj,Away: Strzały zablokowane,2
g_1_AZwhiJZj,Home: Rzuty wolne,19
g_1_AZwhiJZj,Away: Rzuty wolne,22
g_1_AZwhiJZj,Home: Rzuty rożne,7
g_1_AZwhiJZj,Away: Rzuty rożne,2
g_1_AZwhiJZj,Home: Spalone,1
g_1_AZwhiJZj,Away: Spalone,5
g_1_AZwhiJZj,Home: Interwencje bramkarzy,2
g_1_AZwhiJZj,Away: Interwencje bramkarzy,5
g_1_AZwhiJZj,Home: Faule,20
g_1_AZwhiJZj,Away: Faule,15
g_1_AZwhiJZj,Home: Czerwone kartki,0
g_1_AZwhiJZj,Away: Czerwone kartki,2
g_1_AZwhiJZj,Home: Żółte kartki,2
g_1_AZwhiJZj,Away: Żółte kartki,2
g_1_AZwhiJZj,Home: Podania celne,321
g_1_AZwhiJZj,Away: Podania celne,304
g_1_AZwhiJZj,Home: Bloki,16
g_1_AZwhiJZj,Away: Bloki,11
g_1_AZwhiJZj,Home: Ataki,109
g_1_AZwhiJZj,Away: Ataki,95
g_1_61e9asSA,MatchDate,24.01.2021 20:45
g_1_61e9asSA,HomeTeam,Parma
g_1_61e9asSA,AwayTeam,Sampdoria
g_1_61e9asSA,Goals,"0
-
2"
g_1_61e9asSA,Home: Posiadanie piłki,51%
g_1_61e9asSA,Away: Posiadanie piłki,49%
g_1_61e9asSA,Home: Sytuacje bramkowe,11
g_1_61e9asSA,Away: Sytuacje bramkowe,11
g_1_61e9asSA,Home: Strzały na bramkę,7
g_1_61e9asSA,Away: Strzały na bramkę,4
g_1_61e9asSA,Home: Strzały niecelne,3
g_1_61e9asSA,Away: Strzały niecelne,4
g_1_61e9asSA,Home: Strzały zablokowane,1
g_1_61e9asSA,Away: Strzały zablokowane,3
g_1_61e9asSA,Home: Rzuty wolne,14
g_1_61e9asSA,Away: Rzuty wolne,15
g_1_61e9asSA,Home: Rzuty rożne,5
g_1_61e9asSA,Away: Rzuty rożne,5
g_1_61e9asSA,Home: Spalone,1
g_1_61e9asSA,Away: Spalone,0
g_1_61e9asSA,Home: Interwencje bramkarzy,2
g_1_61e9asSA,Away: Interwencje bramkarzy,7
g_1_61e9asSA,Home: Faule,14
g_1_61e9asSA,Away: Faule,14
g_1_61e9asSA,Home: Żółte kartki,1
g_1_61e9asSA,Away: Żółte kartki,1
g_1_61e9asSA,Home: Podania celne,398
g_1_61e9asSA,Away: Podania celne,372
g_1_61e9asSA,Home: Bloki,13
g_1_61e9asSA,Away: Bloki,18
g_1_61e9asSA,Home: Ataki,140
g_1_61e9asSA,Away: Ataki,117
g_1_byh113cb,MatchDate,24.01.2021 18:00
g_1_byh113cb,HomeTeam,Lazio
g_1_byh113cb,AwayTeam,Sassuolo
g_1_byh113cb,Goals,"2
-
1"
g_1_byh113cb,Home: Posiadanie piłki,50%
g_1_byh113cb,Away: Posiadanie piłki,50%
g_1_byh113cb,Home: Sytuacje bramkowe,18
g_1_byh113cb,Away: Sytuacje bramkowe,5
g_1_byh113cb,Home: Strzały na bramkę,8
g_1_byh113cb,Away: Strzały na bramkę,1
g_1_byh113cb,Home: Strzały niecelne,6
g_1_byh113cb,Away: Strzały niecelne,3
g_1_byh113cb,Home: Strzały zablokowane,4
g_1_byh113cb,Away: Strzały zablokowane,1
g_1_byh113cb,Home: Rzuty wolne,15
g_1_byh113cb,Away: Rzuty wolne,17
g_1_byh113cb,Home: Rzuty rożne,9
g_1_byh113cb,Away: Rzuty rożne,6
g_1_byh113cb,Home: Spalone,1
g_1_byh113cb,Away: Spalone,0
g_1_byh113cb,Home: Interwencje bramkarzy,0
g_1_byh113cb,Away: Interwencje bramkarzy,6
g_1_byh113cb,Home: Faule,16
g_1_byh113cb,Away: Faule,15
g_1_byh113cb,Home: Żółte kartki,2
g_1_byh113cb,Away: Żółte kartki,3
g_1_byh113cb,Home: Podania celne,403
g_1_byh113cb,Away: Podania celne,419
g_1_byh113cb,Home: Bloki,16
g_1_byh113cb,Away: Bloki,19
g_1_byh113cb,Home: Ataki,96
g_1_byh113cb,Away: Ataki,94
g_1_xM3h3PSo,MatchDate,24.01.2021 15:00
g_1_xM3h3PSo,HomeTeam,Genoa
g_1_xM3h3PSo,AwayTeam,Cagliari
g_1_xM3h3PSo,Goals,"1
-
0"
g_1_xM3h3PSo,Home: Posiadanie piłki,41%
g_1_xM3h3PSo,Away: Posiadanie piłki,59%
g_1_xM3h3PSo,Home: Sytuacje bramkowe,8
g_1_xM3h3PSo,Away: Sytuacje bramkowe,13
g_1_xM3h3PSo,Home: Strzały na bramkę,6
g_1_xM3h3PSo,Away: Strzały na bramkę,7
g_1_xM3h3PSo,Home: Strzały niecelne,2
g_1_xM3h3PSo,Away: Strzały niecelne,6
g_1_xM3h3PSo,Home: Strzały zablokowane,0
g_1_xM3h3PSo,Away: Strzały zablokowane,0
g_1_xM3h3PSo,Home: Rzuty wolne,6
g_1_xM3h3PSo,Away: Rzuty wolne,14
g_1_xM3h3PSo,Home: Rzuty rożne,4
g_1_xM3h3PSo,Away: Rzuty rożne,7
g_1_xM3h3PSo,Home: Spalone,3
g_1_xM3h3PSo,Away: Spalone,0
g_1_xM3h3PSo,Home: Interwencje bramkarzy,7
g_1_xM3h3PSo,Away: Interwencje bramkarzy,5
g_1_xM3h3PSo,Home: Faule,11
g_1_xM3h3PSo,Away: Faule,6
g_1_xM3h3PSo,Home: Żółte kartki,1
g_1_xM3h3PSo,Away: Żółte kartki,2
g_1_xM3h3PSo,Home: Podania celne,324
g_1_xM3h3PSo,Away: Podania celne,494
g_1_xM3h3PSo,Home: Bloki,17
g_1_xM3h3PSo,Away: Bloki,17
g_1_xM3h3PSo,Home: Ataki,95
g_1_xM3h3PSo,Away: Ataki,159
g_1_tKmMduCT,MatchDate,24.01.2021 15:00
g_1_tKmMduCT,HomeTeam,Verona
g_1_tKmMduCT,AwayTeam,Napoli
g_1_tKmMduCT,Goals,"3
-
1"
g_1_tKmMduCT,Home: Posiadanie piłki,47%
g_1_tKmMduCT,Away: Posiadanie piłki,53%
g_1_tKmMduCT,Home: Sytuacje bramkowe,15
g_1_tKmMduCT,Away: Sytuacje bramkowe,12
g_1_tKmMduCT,Home: Strzały na bramkę,7
g_1_tKmMduCT,Away: Strzały na bramkę,4
g_1_tKmMduCT,Home: Strzały niecelne,2
g_1_tKmMduCT,Away: Strzały niecelne,6
g_1_tKmMduCT,Home: Strzały zablokowane,6
g_1_tKmMduCT,Away: Strzały zablokowane,2
g_1_tKmMduCT,Home: Rzuty wolne,7
g_1_tKmMduCT,Away: Rzuty wolne,16
g_1_tKmMduCT,Home: Rzuty rożne,3
g_1_tKmMduCT,Away: Rzuty rożne,3
g_1_tKmMduCT,Home: Spalone,2
g_1_tKmMduCT,Away: Spalone,1
g_1_tKmMduCT,Home: Interwencje bramkarzy,3
g_1_tKmMduCT,Away: Interwencje bramkarzy,4
g_1_tKmMduCT,Home: Faule,13
g_1_tKmMduCT,Away: Faule,8
g_1_tKmMduCT,Home: Żółte kartki,2
g_1_tKmMduCT,Away: Żółte kartki,3
g_1_tKmMduCT,Home: Podania celne,338
g_1_tKmMduCT,Away: Podania celne,364
g_1_tKmMduCT,Home: Bloki,16
g_1_tKmMduCT,Away: Bloki,15
g_1_tKmMduCT,Home: Ataki,123
g_1_tKmMduCT,Away: Ataki,124
g_1_GC2d2qrh,MatchDate,24.01.2021 12:30
g_1_GC2d2qrh,HomeTeam,Juventus
g_1_GC2d2qrh,AwayTeam,Bologna
g_1_GC2d2qrh,Goals,"2
-
0"
g_1_AFFAvtjo,MatchDate,23.01.2021 20:45
g_1_AFFAvtjo,HomeTeam,Fiorentina
g_1_AFFAvtjo,AwayTeam,Crotone
g_1_AFFAvtjo,Goals,"2
-
1"
g_1_AFFAvtjo,Home: Posiadanie piłki,47%
g_1_AFFAvtjo,Away: Posiadanie piłki,53%
g_1_AFFAvtjo,Home: Sytuacje bramkowe,12
g_1_AFFAvtjo,Away: Sytuacje bramkowe,7
g_1_AFFAvtjo,Home: Strzały na bramkę,6
g_1_AFFAvtjo,Away: Strzały na bramkę,3
g_1_AFFAvtjo,Home: Strzały niecelne,5
g_1_AFFAvtjo,Away: Strzały niecelne,1
g_1_AFFAvtjo,Home: Strzały zablokowane,1
g_1_AFFAvtjo,Away: Strzały zablokowane,3
g_1_AFFAvtjo,Home: Rzuty wolne,18
g_1_AFFAvtjo,Away: Rzuty wolne,15
g_1_AFFAvtjo,Home: Rzuty rożne,5
g_1_AFFAvtjo,Away: Rzuty rożne,3
g_1_AFFAvtjo,Home: Spalone,4
g_1_AFFAvtjo,Away: Spalone,2
g_1_AFFAvtjo,Home: Interwencje bramkarzy,2
g_1_AFFAvtjo,Away: Interwencje bramkarzy,4
g_1_AFFAvtjo,Home: Faule,11
g_1_AFFAvtjo,Away: Faule,17
g_1_AFFAvtjo,Home: Żółte kartki,2
g_1_AFFAvtjo,Away: Żółte kartki,2
g_1_AFFAvtjo,Home: Podania celne,315
g_1_AFFAvtjo,Away: Podania celne,373
